baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000069910.2	243.423621839621	-1.41159993075556	0.176623887750995	-7.9921235384969	1.326340285144e-15	1.86653071284176e-14
ENSMUSG00000028082.14	1704.08261024428	-0.909800859869826	0.113841292108341	-7.9918353263593	1.32944542623589e-15	1.86962865618912e-14
ENSMUSG00000020899.16	730.897167097255	-0.846729570213054	0.105959233469999	-7.99108810515122	1.3375292283334e-15	1.87971923549817e-14
ENSMUSG00000042613.9	2945.67732294315	0.905593457388553	0.113366154094247	7.98821715902694	1.36904139347387e-15	1.92269920616388e-14
ENSMUSG00000029484.12	4205.45498481375	0.793054079677935	0.0992830932959667	7.98780591287391	1.37361479847514e-15	1.92781338779208e-14
ENSMUSG00000024922.2	131.458901096416	-9.52427293486393	1.19239096766107	-7.98754200021005	1.37655765453064e-15	1.9293257587585e-14
ENSMUSG00000047793.13	5950.28620163465	1.40146048266678	0.175454979070579	7.98757886547648	1.3761462018462e-15	1.9293257587585e-14
ENSMUSG00000028614.14	1048.22230081384	-0.845225311839225	0.105992564448774	-7.97438307333077	1.53143852010759e-15	2.14494709989612e-14
ENSMUSG00000003779.16	810.240857566011	-0.809358469183616	0.101550059875118	-7.97004423413369	1.58617583697483e-15	2.22010957642073e-14
ENSMUSG00000028640.11	70.2773845281182	-9.58519215825175	1.20291554811074	-7.96830016313776	1.60871743113908e-15	2.25013776186438e-14
ENSMUSG00000042496.18	401.856807985949	-1.04147237871757	0.130757360561917	-7.96492353655613	1.65325974868158e-15	2.31087732574161e-14
ENSMUSG00000074063.10	150.913049634946	-2.00181068646061	0.251422037618025	-7.96195395370184	1.69343499899563e-15	2.3654348294546e-14
ENSMUSG00000031273.16	142.311028418527	1.55239659406646	0.195154479965638	7.95470641688471	1.79556775110233e-15	2.50640418806031e-14
ENSMUSG00000028673.10	1213.54868524223	0.781406112712862	0.0982698534393595	7.95163608537437	1.84064278671196e-15	2.56759118871951e-14
ENSMUSG00000042115.4	971.326599378447	0.930780474918639	0.117108569099038	7.94801338688959	1.89526177390337e-15	2.6420000213436e-14
ENSMUSG00000032320.7	2593.03875454549	0.763255863146338	0.0960490200507615	7.94652420964795	1.91817407404712e-15	2.67213919662039e-14
ENSMUSG00000029207.16	1616.27770297068	0.700829260529576	0.0882125312522724	7.94478120716576	1.94533837419816e-15	2.70815712967949e-14
ENSMUSG00000038685.18	717.885315494324	-0.862500201844066	0.108597353888846	-7.9421843254751	1.98651433611793e-15	2.76361950714672e-14
ENSMUSG00000026833.18	354.816303298016	1.20192169416212	0.151383987588553	7.93955631178663	2.02905755614687e-15	2.82090817634478e-14
ENSMUSG00000041420.18	252.307214619542	1.19433513041398	0.150472642224841	7.93722442003355	2.06755755233612e-15	2.8725025577688e-14
ENSMUSG00000022365.6	1770.58889015023	0.726312492847121	0.0915420100891315	7.93419864977767	2.11858764905737e-15	2.94142434201677e-14
ENSMUSG00000035064.17	1949.36284197016	-0.72605044668026	0.0915402483306122	-7.93148871584894	2.16534277044727e-15	3.00432232677684e-14
ENSMUSG00000032815.16	309.799464131246	-1.2799724976452	0.161418397513745	-7.92953292412785	2.19971637834536e-15	3.04996868088676e-14
ENSMUSG00000097636.8	41.2743692413774	-5.59988589680064	0.706254384556832	-7.92899275282306	2.20930437775547e-15	3.06121096199782e-14
ENSMUSG00000033170.14	237.893718076984	-1.37280256527499	0.173211095180157	-7.92560409509066	2.27039866562186e-15	3.14375750975365e-14
ENSMUSG00000030022.14	376.393048949224	-1.53819826229784	0.194358606252118	-7.91422768437902	2.48792632301637e-15	3.44265764844412e-14
ENSMUSG00000095567.8	1440.80779770788	-0.856866286211241	0.108305105271323	-7.9115964484282	2.54108959651157e-15	3.51387169004244e-14
ENSMUSG00000018209.15	935.398914247354	-0.957068831197109	0.12098399636123	-7.91070604362851	2.55933204055733e-15	3.53673359539141e-14
ENSMUSG00000021260.8	239.073389865939	1.22911534973656	0.155386791129296	7.91003753152878	2.5731130910691e-15	3.55340390620471e-14
ENSMUSG00000037386.16	39.5176105314334	-3.78535275105666	0.478648861757924	-7.90841272901865	2.60691296284416e-15	3.59767901683503e-14
ENSMUSG00000022075.7	488.423502406243	-1.03360096647595	0.130710060199388	-7.90758542149907	2.62429058519111e-15	3.6192466223899e-14
ENSMUSG00000107019.1	139.1254969021	1.55866104150996	0.197171937283353	7.90508559679072	2.67749551615817e-15	3.69016320737935e-14
ENSMUSG00000028822.11	1573.83042012648	0.757420836389853	0.0958732652771921	7.90022989412086	2.78389487107592e-15	3.83424988002315e-14
ENSMUSG00000025932.14	212.239685805347	1.43030597774781	0.181080694811844	7.89872150222307	2.8177867974257e-15	3.87834700454727e-14
ENSMUSG00000031355.16	202.519974357211	1.29699876978662	0.164275189591251	7.89528091864513	2.89662063780743e-15	3.98420153818633e-14
ENSMUSG00000024891.6	165.463307075023	-1.81877401926284	0.230461931166742	-7.89186313789473	2.97708115836794e-15	4.09215135702044e-14
ENSMUSG00000029135.10	5845.10167035765	0.677750708684821	0.0858883142627178	7.89107010077874	2.99606292166911e-15	4.11550821119315e-14
ENSMUSG00000042225.3	1480.8212035022	-1.03181640438624	0.1307859963427	-7.88934926704664	3.03766279297341e-15	4.1698825612635e-14
ENSMUSG00000061731.9	2112.45721378472	0.722161462667468	0.0915493687863382	7.8882189166468	3.06529712051053e-15	4.20502662679054e-14
ENSMUSG00000032536.12	1630.74146711432	-0.804110306951261	0.101957569586126	-7.88671513272991	3.10244502341053e-15	4.2531663485284e-14
ENSMUSG00000002870.8	908.414646256831	-0.849805636899717	0.107787760849655	-7.88406429636337	3.16901093975284e-15	4.34154498746139e-14
ENSMUSG00000096883.2	189.15277404912	-7.1347860521279	0.905243214194125	-7.88162334746635	3.23154889874087e-15	4.42429199657528e-14
ENSMUSG00000064215.13	529.832170236283	1.10545119706737	0.14027043382875	7.8808567628512	3.25143863713169e-15	4.44857877555181e-14
ENSMUSG00000039530.17	1366.91024240192	0.73462030830601	0.093285120008649	7.87499987391236	3.40743201956466e-15	4.65892572298308e-14
ENSMUSG00000019558.14	1903.19640289564	0.719721668539332	0.0914677926529905	7.86858026922989	3.58688384676452e-15	4.90104796155995e-14
ENSMUSG00000027210.20	990.50914491838	0.866756065152434	0.110181744468796	7.86660321390997	3.64400094868551e-15	4.97580512379255e-14
ENSMUSG00000062510.12	94.0673332764995	-1.89932467209566	0.241444430792901	-7.8665085206492	3.64675899345874e-15	4.97628649720851e-14
ENSMUSG00000024897.9	72.0259438029657	2.04652335068304	0.260291046584076	7.86244236035217	3.76714931245733e-15	5.13717981719214e-14
ENSMUSG00000055945.8	34.8703647327368	-4.04445954612391	0.514625389316265	-7.85903616511693	3.87100470271207e-15	5.2753276867592e-14
ENSMUSG00000000142.15	198.950607648717	-1.31335382225137	0.167203012937322	-7.85484543118671	4.00265458750793e-15	5.45114650768772e-14
ENSMUSG00000028399.18	534.774362070635	1.21615127675263	0.154891409837698	7.8516379831972	4.10638382270455e-15	5.58873435133481e-14
ENSMUSG00000012443.4	847.60580757241	-1.11350789697451	0.14188922020736	-7.84772722936395	4.23644374856607e-15	5.7581676627192e-14
ENSMUSG00000038539.15	2796.91636129956	0.931574793939283	0.118706212725618	7.84773410379592	4.23621160505751e-15	5.7581676627192e-14
ENSMUSG00000027947.11	462.511623890603	-0.964177836813513	0.123005474663943	-7.83849531451905	4.55977236786384e-15	6.19356605213389e-14
ENSMUSG00000066571.13	759.366140663297	-0.854411255583736	0.109006900399824	-7.83813916779452	4.57272066507119e-15	6.20707824136009e-14
ENSMUSG00000029640.17	789.058134990914	-0.831943690657333	0.10615497237608	-7.83706756297738	4.61189931802587e-15	6.25615483226237e-14
ENSMUSG00000104164.1	55.2379993515324	-2.52259897623549	0.321910074982232	-7.83634676974533	4.63843774566529e-15	6.28803156255424e-14
ENSMUSG00000046711.16	816.838180267776	-0.825230031622311	0.105355033969007	-7.83284861229386	4.76938462326057e-15	6.46131366741266e-14
ENSMUSG00000032479.15	12184.3523843817	-0.602422631599269	0.0769200138121907	-7.83180607676638	4.80910910683761e-15	6.51086649824277e-14
ENSMUSG00000037101.16	63.550121622209	-9.43398822632222	1.20522424089796	-7.82757922234733	4.97353245959623e-15	6.72906906420321e-14
ENSMUSG00000079042.10	117.937760855262	-9.363752895315	1.19681769261954	-7.82387572732157	5.12213737207823e-15	6.92559841935833e-14
ENSMUSG00000003992.15	450.269708092848	1.00401196391496	0.12838910948012	7.8200710946626	5.27935118812031e-15	7.13350346366067e-14
ENSMUSG00000015653.13	2015.49576912112	0.739814871389059	0.0946163048498672	7.81910551847235	5.32000027891973e-15	7.18373666906086e-14
ENSMUSG00000020897.12	338.190361209729	-1.11827625045385	0.143103845683195	-7.8144388441489	5.52084309511525e-15	7.45007704557399e-14
ENSMUSG00000020315.18	22254.1386153153	0.661063066661294	0.0845988483166365	7.81409061488718	5.53612584136796e-15	7.46581237609786e-14
ENSMUSG00000047881.14	924.953401693458	-1.00970085024126	0.12921675331567	-7.81400882109001	5.53972156296718e-15	7.46581237609786e-14
ENSMUSG00000029247.17	4739.81598240945	-0.836304336649048	0.107044978760299	-7.81264423921976	5.6000499060195e-15	7.54220263058759e-14
ENSMUSG00000055675.6	59.5024268046653	-2.65734194107752	0.340215541628254	-7.81075999162067	5.68441700820551e-15	7.65084805782351e-14
ENSMUSG00000040548.16	696.213276788342	-0.891883145283613	0.114229362679091	-7.80782737788021	5.81821975773068e-15	7.825846042144e-14
ENSMUSG00000033880.11	1043.25269282027	1.18193437447544	0.151387221518394	7.80735892118763	5.83987870366345e-15	7.84987464214983e-14
ENSMUSG00000028048.11	1679.19823719552	0.743639317359602	0.0953243091604352	7.8011508702153	6.13451184528244e-15	8.24056146385441e-14
ENSMUSG00000026727.10	1749.90941373483	0.725008416885759	0.0929521812290767	7.79979993260198	6.20053993339883e-15	8.32385266724345e-14
ENSMUSG00000026483.13	2838.94525777571	0.67682215144571	0.0868079832193022	7.79677313474569	6.35102693187423e-15	8.52034332942167e-14
ENSMUSG00000020601.8	792.236287747152	0.92571585876245	0.118772952237039	7.7939955295122	6.4922844991459e-15	8.70420540724766e-14
ENSMUSG00000021820.18	1607.54322809454	0.721884405170136	0.0926278403117519	7.79338482620919	6.52375462298471e-15	8.7407326350832e-14
ENSMUSG00000055862.7	239.505417282425	1.21361686167587	0.155727626160402	7.79320209007631	6.5332003417629e-15	8.74772268414557e-14
ENSMUSG00000021775.11	956.983922925205	1.07959560554158	0.138556286088859	7.79174757072529	6.60886671257003e-15	8.84331343356638e-14
ENSMUSG00000026429.9	105.715438669994	-1.71159641111808	0.219873085589003	-7.7844744232019	7.00036033224276e-15	9.36111533245675e-14
ENSMUSG00000004864.13	771.468867863521	-1.18819155638927	0.152645855033603	-7.7839752420903	7.02805171404297e-15	9.39207401863094e-14
ENSMUSG00000002602.16	6873.27766985768	0.612465828017373	0.0786990038662177	7.782383485546	7.11707419906555e-15	9.50490083641504e-14
ENSMUSG00000029847.13	33.7540751267251	-3.87014026625719	0.497600696558567	-7.77760218790546	7.39120612090287e-15	9.86463748536243e-14
ENSMUSG00000034311.3	459.700621463161	-0.991282883223434	0.127469379291287	-7.7766353671355	7.44788813631897e-15	9.93387890883497e-14
ENSMUSG00000046761.13	443.313233645078	-1.28334785437461	0.165046824960196	-7.77565914814852	7.50555518737818e-15	1.00043440825575e-13
ENSMUSG00000006362.16	38.0570922683624	-3.38769007595107	0.435776258959854	-7.77392069048709	7.60933917553455e-15	1.01361493576486e-13
ENSMUSG00000032353.9	1455.25713819617	0.84943831299013	0.109273909275826	7.77347784681159	7.63600137788118e-15	1.01651197235668e-13
ENSMUSG00000050295.4	709.443840643319	0.957779056842926	0.123237203324542	7.77183375640748	7.73579356692618e-15	1.02913415767847e-13
ENSMUSG00000047797.14	61.5353090217127	-9.39304709135679	1.20886551512484	-7.77013404207067	7.84031132700093e-15	1.04236838317268e-13
ENSMUSG00000028469.15	1860.41254967388	0.974196079989909	0.12548648309689	7.76335471317431	8.27118616139208e-15	1.09894687296543e-13
ENSMUSG00000016487.15	4439.12087203251	0.64918186025843	0.0836385819367357	7.76175115868741	8.37646369803287e-15	1.11222018306294e-13
ENSMUSG00000026879.14	12892.0346434315	0.893806859864703	0.115186715995323	7.75963488620509	8.51742343251022e-15	1.13021127997652e-13
ENSMUSG00000002578.18	132.329224401732	-1.62192059800058	0.209043067177822	-7.75878683707264	8.57456281061733e-15	1.13706397989257e-13
ENSMUSG00000078249.5	672.219468939279	-0.879454989835021	0.113394520421481	-7.75570976945039	8.78507316493025e-15	1.1642332387118e-13
ENSMUSG00000030189.15	3956.66517742948	-0.792135550959537	0.102170988452068	-7.75303795099481	8.97197900445679e-15	1.18824154715235e-13
ENSMUSG00000018774.13	126.02472528767	-1.76254578993146	0.227435179523504	-7.74966209547768	9.21373967817783e-15	1.21947941601065e-13
ENSMUSG00000044674.6	1834.82080926252	1.05393772563071	0.135999920290807	7.7495466422119	9.22212021256689e-15	1.21980818949726e-13
ENSMUSG00000073295.4	50.5260383718063	-3.53345477116265	0.456056818224465	-7.74783893138405	9.34695935411662e-15	1.23553065916045e-13
ENSMUSG00000013629.16	2275.79319638013	-0.814667682257158	0.10515690032555	-7.74716333150814	9.39680569026535e-15	1.24132643240434e-13
ENSMUSG00000031093.14	1018.0730882608	-1.12974661397427	0.145831298870822	-7.74694199888462	9.41319261982306e-15	1.24269761152699e-13
ENSMUSG00000031762.7	415.950168174869	1.41098409760175	0.1822237670394	7.74313976999866	9.69913172415078e-15	1.2796297064892e-13
ENSMUSG00000049225.14	703.616551729279	1.05575004893738	0.136364711771912	7.74210596875869	9.77834356171028e-15	1.28925808324475e-13
ENSMUSG00000042515.13	291.097436281171	1.10688052938066	0.142981870947155	7.74140471129902	9.83243728685454e-15	1.29556452326853e-13
ENSMUSG00000004880.11	571.420568440355	-0.850947899702486	0.109964094384531	-7.73841592990189	1.00663076191921e-14	1.32553600075256e-13
ENSMUSG00000059013.12	89.9993530209073	-2.47118522235849	0.319445456601809	-7.73585966332538	1.02706707067062e-14	1.35158629077373e-13
ENSMUSG00000029730.16	1116.09686734062	-0.792217149077397	0.102427092603678	-7.73444924520828	1.03851700285709e-14	1.36578520267671e-13
ENSMUSG00000023066.10	322.006993545589	-1.11954312002605	0.144784769706538	-7.73246469428545	1.05484079854173e-14	1.38637176616472e-13
ENSMUSG00000069441.3	63.097890399252	-9.41921209624554	1.21819594055655	-7.7320993960481	1.05787293142188e-14	1.38947411633806e-13
ENSMUSG00000027993.16	1750.94836315767	-0.897432076850494	0.116121654753179	-7.72837830082617	1.0892524548645e-14	1.42978207701661e-13
ENSMUSG00000035455.12	279.599498315486	-1.22177979110461	0.158273211887572	-7.71943512445108	1.16846374133428e-14	1.53278436379089e-13
ENSMUSG00000003051.13	42.2437959979322	-5.96717876821127	0.773240048838175	-7.71711032967991	1.18996642952124e-14	1.56000225142622e-13
ENSMUSG00000042489.15	326.407176874595	-1.0751419320839	0.139335717333855	-7.71619763156499	1.1985142603643e-14	1.57021307816062e-13
ENSMUSG00000056671.7	147.124906720197	-1.70719562930033	0.221622812049205	-7.70315841368037	1.32743629993054e-14	1.73801738839639e-13
ENSMUSG00000006205.13	1410.53217324915	0.913207467883773	0.118561528346642	7.70239284714515	1.33541588183547e-14	1.74735916176662e-13
ENSMUSG00000030498.15	670.132353905837	0.841171784874034	0.109242830336403	7.70001822804959	1.3604682240944e-14	1.77901429531232e-13
ENSMUSG00000031333.7	486.001953837008	-1.26469280234754	0.164359950181697	-7.69465311317901	1.41878555866582e-14	1.85410087505495e-13
ENSMUSG00000069255.13	234.843259521969	-1.25364491160483	0.162973190944246	-7.69233825723957	1.44470057206617e-14	1.88677529888465e-13
ENSMUSG00000040511.14	1815.61194712123	-0.782513105172097	0.101735041717171	-7.69167724280812	1.45218578741678e-14	1.89535440910353e-13
ENSMUSG00000041757.17	377.765267106763	-1.0096286987255	0.131295599723142	-7.68973751484788	1.47437190608951e-14	1.92309783236278e-13
ENSMUSG00000002100.15	57.6522496945134	-9.2981390310961	1.20944751058128	-7.6879227496423	1.49543051854481e-14	1.94933655558516e-13
ENSMUSG00000028266.17	990.983017158702	0.79922647429844	0.103961086505166	7.68774645558101	1.49749194399698e-14	1.9507944487069e-13
ENSMUSG00000028860.13	194.22632838204	-1.43197994732634	0.186290994717829	-7.68679103085647	1.50871255655743e-14	1.96417474244831e-13
ENSMUSG00000049775.16	8900.7377356901	1.06392938276907	0.138437460608289	7.68527086595065	1.52673627336249e-14	1.98638951490879e-13
ENSMUSG00000030770.15	5872.9178787747	0.656201113018364	0.085410538284569	7.68290571863681	1.55520047872419e-14	2.02215162183326e-13
ENSMUSG00000066363.12	166.191983728978	1.70389891878944	0.221803994163137	7.68200286572035	1.566203328636e-14	2.03517891077217e-13
ENSMUSG00000004952.13	396.098207979706	1.06167010551444	0.138207934295041	7.68168709654564	1.57006957939424e-14	2.0389221210878e-13
ENSMUSG00000057098.14	377.65010158082	1.17869757216009	0.153462324188671	7.68069673381831	1.58225650479936e-14	2.05345924183089e-13
ENSMUSG00000032350.9	764.363937894785	0.964379763205268	0.125578544979306	7.67949464109647	1.59717396763325e-14	2.07151961557549e-13
ENSMUSG00000044337.5	1063.39628383776	1.12031725746573	0.145904172349022	7.67844564983231	1.61030450167811e-14	2.08724117958741e-13
ENSMUSG00000043681.5	55.5584502140323	-9.24152666011236	1.20372874575702	-7.67741627230179	1.62329274861337e-14	2.1027587407993e-13
ENSMUSG00000002308.16	342.496709425203	-1.01515754426504	0.132233952039984	-7.67698105217394	1.62881512030316e-14	2.10859188946881e-13
ENSMUSG00000026175.12	109.303040939551	-9.25312847489115	1.2055649232689	-7.67534646728206	1.64972141401211e-14	2.13432063112374e-13
ENSMUSG00000021388.14	2962.79655080919	1.05044420590206	0.136914882405022	7.67224269159162	1.69014772746146e-14	2.18525537737471e-13
ENSMUSG00000027510.17	220.113829722797	-1.66962384849808	0.217662855698938	-7.67068796895431	1.71076259994274e-14	2.21052753935138e-13
ENSMUSG00000027488.12	404.06004286929	1.27447153447634	0.166170699674079	7.66965257398587	1.72462845714119e-14	2.22705298956802e-13
ENSMUSG00000026398.14	56.5964978212127	-9.26378941356914	1.20807126398582	-7.66824746994221	1.743622375431e-14	2.25017567564199e-13
ENSMUSG00000032547.12	3226.62187605617	0.671200415724902	0.087583003876898	7.66359208994824	1.80803519117153e-14	2.3318468827784e-13
